date,AUDUSD Curncy,NZDUSD Curncy,USDCAD Curncy,USDNOK Curncy,USDSEK Curncy,USDZAR Curncy,USDMXN Curncy
2021-08-06,0.7356,0.701,1.2554,8.8887,8.6665,14.6308,20.0432
2021-08-09,0.7333,0.6993,1.2577,8.9446,8.711,14.7808,20.0767
2021-08-10,0.735,0.701,1.252,8.9231,8.7174,14.8016,20.0868
2021-08-11,0.7374,0.7042,1.2504,8.8585,8.6844,14.6623,19.9274
2021-08-12,0.7335,0.7002,1.2526,8.8524,8.6908,14.7818,19.9653
2021-08-13,0.737,0.7042,1.2515,8.7985,8.6425,14.7347,19.8794
2021-08-16,0.7338,0.7019,1.2574,8.8378,8.6529,14.8427,19.8992
2021-08-17,0.7253,0.6919,1.2629,8.9132,8.7574,14.9107,20.0087
2021-08-18,0.7232,0.6887,1.2658,8.9129,8.7301,14.9806,20.0441
2021-08-19,0.7147,0.6839,1.2828,9.0377,8.8027,15.2122,20.1625
2021-08-20,0.7132,0.6835,1.2821,9.0268,8.8017,15.2953,20.3651
2021-08-23,0.7209,0.6892,1.2654,8.9203,8.7144,15.1259,20.3165
2021-08-24,0.7258,0.6952,1.2589,8.8329,8.693,15.0004,20.2066
2021-08-25,0.7276,0.6974,1.2591,8.8074,8.683,14.952,20.2426
2021-08-26,0.7237,0.6948,1.2687,8.8411,8.7079,14.9357,20.3626
2021-08-27,0.7312,0.7011,1.262,8.7131,8.6406,14.7229,20.2019
2021-08-30,0.7296,0.6999,1.2606,8.6701,8.6264,14.6734,20.1403
2021-08-31,0.7316,0.7045,1.2616,8.6971,8.6238,14.5242,20.073
2021-09-01,0.7366,0.707,1.262,8.6955,8.6126,14.4132,19.9958
2021-09-02,0.74,0.7111,1.2553,8.643,8.5704,14.465,19.9605
2021-09-03,0.746,0.7158,1.2524,8.6678,8.5435,14.3126,19.9268
2021-09-06,0.7439,0.7136,1.2534,8.6618,8.5647,14.2377,19.9147
2021-09-07,0.7386,0.7099,1.2647,8.691,8.5942,14.3152,19.941
2021-09-08,0.7365,0.7099,1.2691,8.7129,8.6307,14.1895,19.9405
2021-09-09,0.7368,0.7105,1.2664,8.6734,8.6091,14.2103,19.9362
2021-09-10,0.7356,0.7113,1.2692,8.6719,8.6327,14.2086,19.8919
2021-09-13,0.7369,0.7119,1.2648,8.6413,8.6039,14.1433,19.8723
2021-09-14,0.732,0.7098,1.2694,8.6426,8.6081,14.3287,19.9114
2021-09-15,0.7333,0.7106,1.263,8.5737,8.5807,14.4111,19.8612
2021-09-16,0.7292,0.7075,1.2683,8.6289,8.6217,14.5977,19.94
2021-09-17,0.7265,0.704,1.2764,8.7105,8.6831,14.718,20.0182
2021-09-20,0.7252,0.7027,1.2822,8.7272,8.6757,14.7832,20.1405
2021-09-21,0.7231,0.7005,1.282,8.6861,8.6921,14.84,20.1331
2021-09-22,0.7247,0.7009,1.2772,8.6605,8.7,14.8078,20.0877
2021-09-23,0.7295,0.7069,1.2655,8.5814,8.6311,14.75,20.048
2021-09-24,0.7262,0.7015,1.2652,8.5856,8.6498,14.9534,20.0533
2021-09-27,0.7286,0.7017,1.2628,8.6042,8.7067,14.9648,20.1074
2021-09-28,0.7236,0.6957,1.2687,8.6659,8.7343,15.1068,20.3473
2021-09-29,0.7176,0.6869,1.2757,8.7711,8.8084,15.1888,20.5135
2021-09-30,0.7227,0.6899,1.268,8.7485,8.762,15.0683,20.64
2021-10-01,0.7258,0.6948,1.2648,8.6306,8.7469,14.8839,20.4487
2021-10-04,0.7281,0.6969,1.2589,8.57,8.7278,15.0443,20.492
2021-10-05,0.7292,0.6963,1.2583,8.5314,8.7418,14.9996,20.5671
2021-10-06,0.7272,0.6914,1.259,8.583,8.8025,14.975,20.5546
2021-10-07,0.7312,0.6925,1.2551,8.5821,8.7879,14.9578,20.6519
2021-10-08,0.7309,0.6939,1.2472,8.5403,8.7415,14.9277,20.7005
2021-10-11,0.7351,0.694,1.2483,8.5883,8.7708,15.0667,20.8731
2021-10-12,0.735,0.6931,1.2468,8.5597,8.7884,14.9795,20.7793
2021-10-13,0.7379,0.6964,1.2443,8.4953,8.6904,14.807,20.5526
2021-10-14,0.7416,0.7036,1.237,8.4477,8.635,14.7874,20.5474
2021-10-15,0.7421,0.7067,1.2368,8.4225,8.617,14.603,20.3269
2021-10-18,0.7411,0.7086,1.2379,8.4183,8.6571,14.6846,20.4106
2021-10-19,0.7474,0.7154,1.2363,8.3548,8.6222,14.5264,20.2478
2021-10-20,0.7516,0.7202,1.2321,8.3062,8.5896,14.4015,20.2022
2021-10-21,0.7467,0.7156,1.2368,8.3642,8.6032,14.6886,20.3024
2021-10-22,0.7466,0.7157,1.2366,8.3577,8.5748,14.8265,20.179
2021-10-25,0.7491,0.7162,1.2382,8.3538,8.6082,14.7142,20.1718
2021-10-26,0.7501,0.7163,1.239,8.3656,8.6146,14.8495,20.2139
2021-10-27,0.7517,0.7168,1.2359,8.4207,8.585,15.0832,20.311
2021-10-28,0.7544,0.7201,1.2346,8.3316,8.5169,15.1345,20.371
2021-10-29,0.7518,0.7171,1.2388,8.4437,8.5922,15.2412,20.5633
2021-11-01,0.7526,0.7185,1.2369,8.4063,8.5196,15.4295,20.8426
2021-11-02,0.7429,0.7111,1.2411,8.5277,8.5747,15.4431,20.7844
2021-11-03,0.7448,0.716,1.2391,8.5071,8.5383,15.2702,20.5391
2021-11-04,0.7401,0.7104,1.2456,8.5559,8.59,15.2169,20.5443
2021-11-05,0.74,0.7117,1.2457,8.559,8.5711,15.0529,20.3434
2021-11-08,0.7423,0.7167,1.2442,8.5045,8.5765,14.9184,20.3424
2021-11-09,0.7378,0.7129,1.2438,8.5093,8.5749,15.0283,20.3192
2021-11-10,0.7327,0.7061,1.2491,8.6525,8.7039,15.4327,20.6383
2021-11-11,0.7294,0.7021,1.2579,8.6749,8.7121,15.3061,20.6367
2021-11-12,0.7332,0.7044,1.255,8.6924,8.7611,15.3279,20.5187
2021-11-15,0.7347,0.7048,1.2516,8.7148,8.8017,15.2444,20.6252
2021-11-16,0.7303,0.6992,1.2558,8.7413,8.8909,15.5139,20.76
2021-11-17,0.7267,0.6998,1.261,8.7477,8.8642,15.5053,20.6515
2021-11-18,0.7277,0.7044,1.2602,8.8143,8.8656,15.6455,20.7783
2021-11-19,0.7235,0.7004,1.264,8.9182,8.9499,15.7268,20.8302
2021-11-22,0.7225,0.6958,1.27,8.9291,9.0008,15.8582,21.0025
2021-11-23,0.7228,0.6949,1.267,8.8978,9.0447,15.8351,21.2232
2021-11-24,0.7196,0.6875,1.2668,8.9648,9.1297,15.8891,21.4251
2021-11-25,0.719,0.686,1.2648,8.9723,9.0872,15.9718,21.5681
2021-11-26,0.7123,0.6822,1.2791,9.0767,9.1625,16.286,21.9234
2021-11-29,0.7143,0.6825,1.2741,9.02,9.0697,16.1528,21.6771
2021-11-30,0.7127,0.6822,1.2779,9.0358,9.0235,15.8859,21.4513
2021-12-01,0.7105,0.6809,1.2818,9.0563,9.0822,16.0377,21.5099
2021-12-02,0.7094,0.6818,1.281,9.0928,9.0526,15.9359,21.2649
2021-12-03,0.7001,0.675,1.2843,9.1767,9.1437,16.0809,21.2743
2021-12-06,0.705,0.6753,1.2756,9.0913,9.0961,15.9187,21.2247
2021-12-07,0.7119,0.6791,1.2639,9.0188,9.1022,15.8505,21.0355
2021-12-08,0.7172,0.6809,1.2654,8.8805,9.0404,15.7146,20.9335
2021-12-09,0.7149,0.6795,1.2713,8.9935,9.062,15.9394,20.9603
2021-12-10,0.7172,0.6796,1.2722,8.9488,9.0542,15.9761,20.8835
2021-12-13,0.7131,0.6756,1.2807,9.0451,9.0946,16.0223,21.0171
2021-12-14,0.7104,0.6745,1.2862,9.1096,9.1415,16.0865,21.2341
2021-12-15,0.7169,0.6784,1.2834,9.0133,9.0838,15.972,21.0118
2021-12-16,0.7184,0.68,1.2775,8.9859,9.0369,15.9431,20.823
2021-12-17,0.7125,0.675,1.2889,9.0342,9.13,15.8845,20.8279
2021-12-20,0.7112,0.6713,1.294,9.046,9.1454,15.7672,20.7843
2021-12-21,0.7155,0.6769,1.2914,8.9424,9.1335,15.8514,20.8063
2021-12-22,0.7214,0.681,1.2836,8.8794,9.0826,15.7023,20.7236
2021-12-23,0.7244,0.6827,1.281,8.8184,9.0872,15.6534,20.6433
2021-12-24,0.7221,0.6818,1.2815,8.8608,9.1264,15.5452,20.6243
2021-12-27,0.7239,0.6814,1.2789,8.8436,9.1009,15.5439,20.6894
2021-12-28,0.7229,0.6805,1.2822,8.8027,9.0521,15.7701,20.646
2021-12-29,0.725,0.683,1.2791,8.7832,9.0303,15.9363,20.5711
2021-12-30,0.7256,0.6832,1.2741,8.8136,9.0427,15.9295,20.4626
2021-12-31,0.7263,0.6826,1.2637,8.8183,9.0542,15.9372,20.5294
2022-01-03,0.719,0.6785,1.2745,8.8741,9.1075,15.8753,20.5204
2022-01-04,0.7236,0.6808,1.2708,8.8602,9.0962,15.997,20.5169
2022-01-05,0.7221,0.6796,1.2756,8.8532,9.1106,15.9025,20.5688
2022-01-06,0.7162,0.6748,1.2729,8.898,9.1503,15.7418,20.5045
2022-01-07,0.7181,0.6779,1.2643,8.8347,9.053,15.5806,20.4005
2022-01-10,0.717,0.6762,1.2679,8.868,9.109,15.6756,20.3703
2022-01-11,0.721,0.6786,1.2575,8.7958,9.0363,15.525,20.382
2022-01-12,0.7284,0.685,1.2509,8.662,8.9427,15.3084,20.3569
2022-01-13,0.7283,0.6861,1.252,8.7167,8.9368,15.4053,20.3451
2022-01-14,0.7208,0.6804,1.2552,8.7635,9.0257,15.3899,20.3079
2022-01-17,0.7217,0.6801,1.2516,8.736,9.0161,15.3855,20.3002
2022-01-18,0.7185,0.677,1.2514,8.8085,9.1388,15.5209,20.4051
2022-01-19,0.7211,0.6784,1.2515,8.7874,9.1144,15.332,20.506
2022-01-20,0.7226,0.6757,1.2503,8.8353,9.2285,15.2181,20.5363
2022-01-21,0.7185,0.6717,1.2581,8.9062,9.1967,15.1042,20.4734
2022-01-24,0.7145,0.67,1.2638,8.9571,9.2633,15.2614,20.5747
2022-01-25,0.7151,0.6687,1.2629,8.9394,9.26,15.232,20.6186
2022-01-26,0.7115,0.6652,1.267,8.9418,9.3129,15.3385,20.7461
2022-01-27,0.7033,0.6583,1.2742,8.9496,9.3946,15.4616,20.7575
2022-01-28,0.6988,0.6548,1.277,8.9791,9.4323,15.5999,20.8051
2022-01-31,0.7067,0.6576,1.2708,8.8963,9.323,15.3866,20.6355
2022-02-01,0.7129,0.6638,1.2687,8.8357,9.2607,15.2633,20.5426
2022-02-02,0.7137,0.6632,1.2669,8.8034,9.1993,15.3383,20.5742
2022-02-03,0.7141,0.6661,1.2678,8.7082,9.0955,15.2601,20.5492
2022-02-04,0.7072,0.6614,1.2757,8.7979,9.1525,15.4622,20.6811
2022-02-07,0.7126,0.6633,1.2667,8.7757,9.1241,15.5066,20.5948
2022-02-08,0.7146,0.665,1.2708,8.8259,9.1446,15.3504,20.6146
2022-02-09,0.7179,0.6684,1.267,8.8106,9.1169,15.2126,20.4782
2022-02-10,0.7167,0.6673,1.2719,8.8152,9.3032,15.17,20.5721
2022-02-11,0.7137,0.6647,1.2737,8.8646,9.3374,15.212,20.5376
2022-02-14,0.7127,0.6616,1.273,8.8876,9.3822,15.1311,20.4243
2022-02-15,0.7152,0.664,1.2718,8.9052,9.2859,15.1089,20.3966
2022-02-16,0.7195,0.6679,1.2687,8.8812,9.277,14.9917,20.2761
2022-02-17,0.7187,0.6689,1.2708,8.9214,9.342,14.9929,20.3004
2022-02-18,0.7177,0.6697,1.2752,8.9931,9.3963,15.1346,20.2921
2022-02-21,0.719,0.67,1.2753,9.0104,9.4524,15.1502,20.3091
2022-02-22,0.7219,0.6733,1.277,8.899,9.3404,15.0742,20.3031
2022-02-23,0.7234,0.6772,1.2734,8.8914,9.3996,15.1359,20.2452
2022-02-24,0.7163,0.6693,1.2816,8.9632,9.4948,15.3478,20.5571
2022-02-25,0.7226,0.6743,1.2713,8.8331,9.3907,15.1563,20.3459
2022-02-28,0.7263,0.6772,1.2675,8.8105,9.4723,15.3756,20.4692
2022-03-01,0.7252,0.6756,1.2743,8.8836,9.6258,15.4207,20.6577
2022-03-02,0.7297,0.6787,1.2631,8.8521,9.6768,15.3176,20.6201
2022-03-03,0.7329,0.68,1.2681,8.9163,9.7366,15.1984,20.6392
2022-03-04,0.737,0.686,1.2731,8.9543,9.8558,15.3903,20.9499
2022-03-07,0.7317,0.6825,1.282,9.0555,10.0072,15.3572,21.3148
2022-03-08,0.7269,0.6806,1.2885,8.9888,9.9504,15.3006,21.3764
2022-03-09,0.7322,0.6839,1.2809,8.9109,9.6794,15.0001,20.9086
2022-03-10,0.7358,0.6865,1.2769,8.9577,9.691,15.0446,20.9397
2022-03-11,0.7293,0.6809,1.2744,9.0066,9.7587,15.0412,20.9143
2022-03-14,0.7188,0.6746,1.2824,9.0442,9.6222,15.1282,20.9132
2022-03-15,0.7196,0.6771,1.2765,9.0066,9.6272,15.1097,20.8253
2022-03-16,0.729,0.6838,1.2677,8.8915,9.4082,14.9191,20.638
2022-03-17,0.7376,0.6882,1.2628,8.8002,9.4168,14.9223,20.524
2022-03-18,0.7415,0.6908,1.2603,8.7437,9.4169,14.9694,20.3617
2022-03-21,0.74,0.6886,1.2593,8.7453,9.4922,14.9098,20.3605
2022-03-22,0.747,0.6964,1.257,8.7604,9.4432,14.8097,20.2803
2022-03-23,0.7499,0.6974,1.2562,8.69,9.4445,14.7618,20.2245
2022-03-24,0.7513,0.6965,1.2526,8.674,9.4146,14.5253,20.0906
2022-03-25,0.7515,0.6972,1.2477,8.6091,9.4193,14.5417,20.0336
2022-03-28,0.7489,0.6895,1.2518,8.7194,9.4952,14.6914,20.12
2022-03-29,0.7509,0.6935,1.2497,8.6734,9.3264,14.5366,19.9822
2022-03-30,0.7509,0.6978,1.2481,8.5687,9.2505,14.4748,19.875
2022-03-31,0.7482,0.6947,1.2505,8.7923,9.3972,14.6115,19.8699
2022-04-01,0.7496,0.6927,1.2522,8.7477,9.3679,14.6648,19.8541
2022-04-04,0.7543,0.6948,1.2485,8.7178,9.4205,14.587,19.8081
2022-04-05,0.7579,0.6948,1.2487,8.7564,9.429,14.6728,20.0016
2022-04-06,0.7512,0.6918,1.2544,8.8029,9.4855,14.6657,20.1702
2022-04-07,0.748,0.6891,1.2591,8.804,9.4566,14.7437,20.1412
2022-04-08,0.7458,0.6849,1.2572,8.6993,9.4541,14.6457,20.0463
2022-04-11,0.7417,0.6826,1.263,8.8174,9.5012,14.5698,19.9407
2022-04-12,0.7456,0.6852,1.2644,8.7716,9.5182,14.5096,19.803
2022-04-13,0.7451,0.6796,1.2567,8.7532,9.4839,14.5643,19.7884
2022-04-14,0.7419,0.6787,1.2603,8.7831,9.5212,14.663,19.97
2022-04-15,0.7395,0.6764,1.261,8.8166,9.5753,14.6254,19.9725
2022-04-18,0.7349,0.673,1.2614,8.8686,9.6,14.6538,19.828
2022-04-19,0.7374,0.6736,1.2618,8.8371,9.5379,14.9858,20.0285
2022-04-20,0.745,0.6807,1.2499,8.8091,9.4368,15.0331,20.0021
2022-04-21,0.7374,0.6737,1.2581,8.8886,9.5142,15.3802,20.1726
2022-04-22,0.7244,0.6639,1.271,8.9621,9.5536,15.6082,20.2313
2022-04-25,0.7178,0.6616,1.2735,9.1227,9.7102,15.6761,20.1982
2022-04-26,0.7123,0.6563,1.2826,9.251,9.8444,15.8488,20.433
2022-04-27,0.7126,0.6544,1.2819,9.3293,9.8182,15.8913,20.4018
2022-04-28,0.7097,0.649,1.2808,9.4197,9.8703,16.0329,20.4457
2022-04-29,0.7061,0.6458,1.2848,9.3816,9.8299,15.7892,20.428
2022-05-02,0.705,0.6434,1.288,9.4431,9.9157,16.1133,20.4697
2022-05-03,0.7096,0.6437,1.2841,9.3981,9.8805,15.7776,20.2901
2022-05-04,0.726,0.6544,1.2747,9.2506,9.7495,15.4567,20.0245
2022-05-05,0.7112,0.643,1.2834,9.4904,9.9472,15.9894,20.2403
2022-05-06,0.7076,0.641,1.2875,9.4868,9.9571,15.9963,20.1265
2022-05-09,0.6952,0.6324,1.3011,9.6714,10.0918,16.1894,20.3968
2022-05-10,0.6938,0.629,1.3027,9.7261,10.0712,16.1238,20.3912
2022-05-11,0.6938,0.63,1.2992,9.7498,10.0723,16.0891,20.314
2022-05-12,0.6856,0.6232,1.3046,9.8767,10.1565,16.0909,20.2479
2022-05-13,0.694,0.6276,1.2929,9.7666,10.0586,16.1652,20.107
2022-05-16,0.6971,0.631,1.2846,9.7706,10.0595,16.1476,20.0256
2022-05-17,0.7029,0.6359,1.2811,9.6742,9.9241,15.9111,19.94
2022-05-18,0.6955,0.6297,1.289,9.9003,10.0607,16.032,20.0368
2022-05-19,0.7049,0.6381,1.2825,9.6836,9.9212,15.8272,19.9181
2022-05-20,0.704,0.6394,1.284,9.7403,9.9421,15.8417,19.8626
2022-05-23,0.7109,0.647,1.2767,9.5885,9.811,15.7506,19.8748
2022-05-24,0.7106,0.6468,1.2819,9.558,9.7583,15.6431,19.8435
2022-05-25,0.7091,0.6476,1.2816,9.577,9.8578,15.7409,19.8294
2022-05-26,0.7098,0.6479,1.2773,9.5556,9.8678,15.7071,19.7663
2022-05-27,0.7162,0.6532,1.2724,9.4645,9.8119,15.5903,19.5789
2022-05-30,0.7196,0.6556,1.2655,9.4122,9.75,15.494,19.5415
2022-05-31,0.7177,0.6514,1.2647,9.377,9.7625,15.6405,19.6571
2022-06-01,0.7175,0.6483,1.2657,9.483,9.8481,15.5678,19.697
2022-06-02,0.7265,0.6559,1.257,9.3712,9.7081,15.4666,19.525
2022-06-03,0.7207,0.651,1.2594,9.4363,9.7713,15.5482,19.5594
2022-06-06,0.7193,0.6492,1.258,9.4247,9.7923,15.4366,19.5536
2022-06-07,0.7232,0.649,1.2532,9.4575,9.79,15.3799,19.5883
2022-06-08,0.7194,0.6448,1.256,9.4691,9.8261,15.2899,19.576
2022-06-09,0.7098,0.6386,1.2699,9.5985,9.9178,15.512,19.6733
2022-06-10,0.7058,0.6358,1.2776,9.7039,10.0285,15.8567,19.961
2022-06-13,0.6923,0.6259,1.2899,9.9047,10.1983,16.1172,20.4567
2022-06-14,0.6871,0.6216,1.295,10.0188,10.1996,16.0399,20.5872
2022-06-15,0.7003,0.6288,1.2891,9.9552,10.1754,15.7757,20.2567
2022-06-16,0.7047,0.636,1.295,9.9467,10.1409,16.0085,20.4085
2022-06-17,0.6932,0.6315,1.303,10.0064,10.1754,16.0181,20.3423
2022-06-20,0.6951,0.6333,1.2981,9.9111,10.1214,16.0354,20.2645
2022-06-21,0.6971,0.6331,1.2922,9.846,10.1033,15.9216,20.1235
2022-06-22,0.6927,0.6285,1.2946,9.9134,10.0896,15.9148,20.0491
2022-06-23,0.6897,0.6275,1.2996,9.9857,10.1818,15.9618,20.0159
2022-06-24,0.6945,0.632,1.2891,9.8549,10.1302,15.8019,19.8685
2022-06-27,0.6926,0.6303,1.2877,9.7954,10.0803,15.8636,19.9225
2022-06-28,0.6908,0.624,1.2875,9.8367,10.1598,16.0887,20.1293
2022-06-29,0.688,0.6221,1.2893,9.8939,10.2366,16.2367,20.1293
2022-06-30,0.6903,0.6244,1.2873,9.8475,10.2239,16.2782,20.1183
2022-07-01,0.6814,0.6192,1.2899,9.9961,10.3364,16.4154,20.2629
2022-07-04,0.6865,0.6208,1.2861,9.8512,10.3426,16.3409,20.277
2022-07-05,0.6802,0.6172,1.3033,10.0616,10.5044,16.534,20.5319
2022-07-06,0.6779,0.6148,1.3042,10.1434,10.5418,16.8115,20.657
2022-07-07,0.6838,0.6176,1.2968,10.0891,10.5354,16.7205,20.5155
2022-07-08,0.6857,0.6192,1.2947,10.0787,10.5095,16.8726,20.4515
2022-07-11,0.6734,0.6111,1.3007,10.2029,10.6393,17.1074,20.7399
2022-07-12,0.6758,0.6129,1.3022,10.2528,10.5761,17.0288,20.8556
2022-07-13,0.676,0.6131,1.2974,10.1982,10.5546,16.9093,20.7305
2022-07-14,0.675,0.6129,1.3118,10.2391,10.5881,17.1597,20.802
2022-07-15,0.6793,0.6165,1.3032,10.1764,10.4868,17.0751,20.5362
2022-07-18,0.6812,0.6154,1.2977,10.1,10.4021,17.1225,20.4654
2022-07-19,0.6897,0.6225,1.287,9.9148,10.2289,17.0962,20.5196
2022-07-20,0.6888,0.6239,1.2884,9.9755,10.2497,17.1532,20.5581
2022-07-21,0.6934,0.6252,1.2868,9.9383,10.1948,17.0555,20.6308
2022-07-22,0.6929,0.6266,1.2916,9.9338,10.2259,16.8275,20.5291
2022-07-25,0.6955,0.6265,1.2846,9.8365,10.1965,16.7936,20.4679
2022-07-26,0.6939,0.6234,1.2887,9.9059,10.3253,16.9474,20.4588
2022-07-27,0.6992,0.6263,1.2825,9.7404,10.2201,16.6902,20.407
2022-07-28,0.6989,0.6289,1.2807,9.725,10.206,16.4836,20.2823
2022-07-29,0.6985,0.6278,1.2795,9.6742,10.1551,16.6237,20.3672
2022-08-01,0.7023,0.6331,1.2844,9.6327,10.1128,16.5157,20.365
2022-08-02,0.692,0.6269,1.2881,9.7744,10.2458,16.8212,20.818
2022-08-03,0.6948,0.6267,1.2843,9.7148,10.2126,16.7492,20.4665
2022-08-04,0.6971,0.6302,1.2865,9.7359,10.1155,16.6118,20.3465
2022-08-05,0.6911,0.6231,1.2932,9.7951,10.2286,16.7768,20.404
2022-08-08,0.6988,0.6285,1.2854,9.757,10.1556,16.6922,20.2515
2022-08-09,0.6966,0.6288,1.2889,9.7268,10.1691,16.5765,20.2336
2022-08-10,0.7089,0.6402,1.2776,9.5177,10.0581,16.2076,20.0289
2022-08-11,0.7106,0.6435,1.2764,9.5261,10.0571,16.2346,19.9449
2022-08-12,0.7121,0.6452,1.2782,9.5696,10.1989,16.1684,19.8487
2022-08-15,0.7023,0.6367,1.2906,9.7158,10.343,16.436,19.8325
2022-08-16,0.7022,0.6346,1.2845,9.6664,10.3395,16.3861,19.9097
2022-08-17,0.6934,0.6283,1.2913,9.7112,10.3839,16.6503,19.9825
2022-08-18,0.6917,0.626,1.2948,9.7369,10.5036,16.8639,20.1189
2022-08-19,0.6875,0.6194,1.2994,9.8138,10.5939,17.0033,20.1736
2022-08-22,0.6877,0.6168,1.3056,9.8293,10.7094,16.9974,20.1415
2022-08-23,0.6931,0.6216,1.2955,9.7125,10.6292,16.9951,19.9796
2022-08-24,0.6909,0.6187,1.2967,9.6919,10.6101,16.937,19.8953
2022-08-25,0.6981,0.6231,1.2924,9.6611,10.5889,16.7494,19.9282
2022-08-26,0.6897,0.6137,1.3033,9.7564,10.6633,16.8849,20.0405
2022-08-29,0.6903,0.6154,1.3011,9.7513,10.6729,16.8275,20.022
2022-08-30,0.6854,0.6129,1.3093,9.8133,10.6838,16.9807,20.1536
2022-08-31,0.6842,0.6119,1.313,9.9293,10.6597,17.1189,20.1382
2022-09-01,0.6788,0.608,1.3155,10.059,10.8042,17.2757,20.1972
2022-09-02,0.6812,0.6103,1.3134,10.0195,10.7845,17.305,19.9457
2022-09-05,0.6797,0.6095,1.3142,9.9713,10.8084,17.1655,19.9839
2022-09-06,0.6735,0.6039,1.3153,10.0279,10.7968,17.3005,20.1392
2022-09-07,0.6769,0.6076,1.3121,10.0041,10.6983,17.2688,19.9808
2022-09-08,0.6751,0.6054,1.3092,10.0494,10.713,17.5183,19.9656
2022-09-09,0.6841,0.6109,1.3031,9.9273,10.631,17.3064,19.8975
2022-09-12,0.6888,0.6137,1.2988,9.8468,10.4866,17.1269,19.8364
2022-09-13,0.673,0.5997,1.3168,10.1113,10.6965,17.457,20.0775
2022-09-14,0.6748,0.6003,1.3165,10.0826,10.6956,17.4833,19.9496
2022-09-15,0.6702,0.5966,1.3227,10.1681,10.7363,17.5652,20.0711
2022-09-16,0.6716,0.5989,1.3264,10.1933,10.7467,17.6103,20.0368
2022-09-19,0.6727,0.596,1.3251,10.2016,10.7741,17.675,19.9193
2022-09-20,0.6689,0.5894,1.3365,10.3354,10.8948,17.6902,19.9994
2022-09-21,0.663,0.5853,1.3463,10.3504,11.0742,17.7428,20.0204
2022-09-22,0.6645,0.5849,1.3487,10.4024,11.0724,17.5982,19.9463
2022-09-23,0.6528,0.5745,1.3592,10.6117,11.3028,17.95,20.208
2022-09-26,0.6456,0.5637,1.3735,10.8207,11.355,18.09,20.3684
2022-09-27,0.6435,0.5639,1.3724,10.8204,11.3624,18.0167,20.3836
2022-09-28,0.6522,0.573,1.3608,10.667,11.2289,17.8551,20.1254
2022-09-29,0.65,0.5727,1.368,10.6994,11.1554,18.0146,20.167
2022-09-30,0.64,0.56,1.3829,10.8862,11.0892,18.0855,20.1382
2022-10-03,0.6516,0.5722,1.3624,10.6518,11.0179,17.8437,20.0285
2022-10-04,0.6501,0.5731,1.3513,10.4356,10.8475,17.6289,19.9673
2022-10-05,0.6488,0.5739,1.3619,10.5083,10.9847,17.7835,20.0686
2022-10-06,0.6406,0.5661,1.3748,10.7229,11.1431,18.0013,20.123
2022-10-07,0.6375,0.5611,1.3739,10.7064,11.2086,18.096,20.0405
2022-10-10,0.6303,0.5567,1.3779,10.6967,11.3081,18.096,19.9681
2022-10-11,0.6272,0.5583,1.3797,10.7551,11.3655,18.1822,20.0822
2022-10-12,0.6278,0.5609,1.3816,10.7743,11.3384,18.2936,19.993
2022-10-13,0.6298,0.5638,1.3753,10.59,11.2481,18.2664,19.9894
2022-10-14,0.6199,0.5562,1.3885,10.6789,11.3047,18.3594,20.0813
2022-10-17,0.6291,0.5634,1.3716,10.5367,11.1498,18.0696,19.9947
2022-10-18,0.6309,0.5685,1.3737,10.5483,11.0905,18.112,20.0289
2022-10-19,0.627,0.5671,1.3765,10.6148,11.2201,18.2933,20.1093
2022-10-20,0.6281,0.5678,1.3765,10.6329,11.2599,18.2963,20.0395
2022-10-21,0.6379,0.5749,1.364,10.5335,11.1723,18.0892,19.9324
2022-10-24,0.6312,0.5694,1.3705,10.5197,11.159,18.4126,19.9379
2022-10-25,0.6394,0.574,1.3608,10.3899,10.9732,18.2025,19.8796
2022-10-26,0.6497,0.5835,1.3553,10.2549,10.8595,17.9323,19.9404
2022-10-27,0.6452,0.5828,1.3565,10.293,10.9691,17.9792,19.8331
2022-10-28,0.6411,0.5808,1.3596,10.3254,10.946,18.1341,19.7961
2022-10-31,0.6399,0.5814,1.3624,10.402,11.037,18.3545,19.811
2022-11-01,0.6395,0.5842,1.363,10.3499,11.013,18.228,19.7483
2022-11-02,0.6351,0.582,1.3712,10.4656,11.1112,18.2563,19.6715
2022-11-03,0.6289,0.5773,1.3746,10.5681,11.1968,18.4056,19.6475
2022-11-04,0.647,0.5931,1.3479,10.2439,10.8976,17.9038,19.5235
2022-11-07,0.6479,0.5939,1.3494,10.2161,10.8381,17.7309,19.4631
2022-11-08,0.6507,0.5955,1.3427,10.2344,10.7518,17.7125,19.5271
2022-11-09,0.6431,0.5883,1.3526,10.3957,10.887,17.7933,19.5779
2022-11-10,0.6619,0.6025,1.3324,10.081,10.5852,17.3629,19.3169
2022-11-11,0.6703,0.6104,1.3275,9.9278,10.3729,17.2397,19.5034
2022-11-14,0.6702,0.6096,1.3314,10.0252,10.4882,17.295,19.3496
2022-11-15,0.6756,0.6156,1.328,9.9972,10.4862,17.3158,19.3728
2022-11-16,0.6741,0.6151,1.3329,10.0021,10.4803,17.2678,19.3357
2022-11-17,0.6685,0.6129,1.3328,10.1197,10.6114,17.3765,19.4196
2022-11-18,0.6673,0.6148,1.3374,10.1899,10.6314,17.2559,19.4415
2022-11-21,0.6605,0.6101,1.3448,10.2643,10.7115,17.3359,19.5437
